MZ277920 gamma_MZ277920
MZ536349.1 gamma_MZ536349.1
MZ436835.1 gamma_MZ436835.1
MZ187034 gamma_MZ187034
MZ075112 gamma_MZ075112
MZ211819 gamma_MZ211819
MZ280326 gamma_MZ280326
MZ566078.1 gamma_MZ566078.1
MZ085762 gamma_MZ085762
MZ058130 gamma_MZ058130
MZ142703 gamma_MZ142703
MZ411646.1 gamma_MZ411646.1
MZ164483 gamma_MZ164483
MZ315415 gamma_MZ315415
MZ386214 gamma_MZ386214
MZ453635.1 gamma_MZ453635.1
MZ432085.1 gamma_MZ432085.1
MZ232922 gamma_MZ232922
MZ316304 gamma_MZ316304
MZ341393 gamma_MZ341393
MZ296096 gamma_MZ296096
MZ397165.1 gamma_MZ397165.1
MW965868 gamma_MW965868
MZ211144 gamma_MZ211144
MZ280825 gamma_MZ280825
MZ377468 gamma_MZ377468
MW991202 gamma_MW991202
MZ046451 gamma_MZ046451
MZ227874 gamma_MZ227874
MZ368532 gamma_MZ368532
MZ072830 gamma_MZ072830
MZ385966 gamma_MZ385966
MZ236924 gamma_MZ236924
MZ341443 gamma_MZ341443
MZ306478 gamma_MZ306478
MW993394 gamma_MW993394
MZ082745 gamma_MZ082745
MZ186201 gamma_MZ186201
MZ195586 gamma_MZ195586
MZ160479 gamma_MZ160479
MZ536287.1 gamma_MZ536287.1
MZ142705 gamma_MZ142705
MZ296062 gamma_MZ296062
MZ371609 gamma_MZ371609
MW964552 gamma_MW964552
MZ451746.1 gamma_MZ451746.1
MZ236813 gamma_MZ236813
MZ228809 gamma_MZ228809
MZ132998 gamma_MZ132998
MZ434900.1 gamma_MZ434900.1
MW863023 gamma_MW863023
MZ385763 gamma_MZ385763
MZ214777 gamma_MZ214777
MZ284253 gamma_MZ284253
MZ539103.1 gamma_MZ539103.1
MZ183969 gamma_MZ183969
MZ462718.1 gamma_MZ462718.1
MW963439 gamma_MW963439
MZ283368 gamma_MZ283368
MZ256447 gamma_MZ256447
MZ532391.1 gamma_MZ532391.1
MZ232741 gamma_MZ232741
MZ033048 gamma_MZ033048
MZ368512 gamma_MZ368512
MZ035419 gamma_MZ035419
MZ015237 gamma_MZ015237
MZ076772 gamma_MZ076772
MZ278006 gamma_MZ278006
MZ072341 gamma_MZ072341
MZ086605 gamma_MZ086605
MZ085871 gamma_MZ085871
MZ082964 gamma_MZ082964
MZ132652 gamma_MZ132652
MZ181544 gamma_MZ181544
MZ360024 gamma_MZ360024
MW963302 gamma_MW963302
MZ022771 gamma_MZ022771
MZ196137 gamma_MZ196137
MZ085682 gamma_MZ085682
MZ046448 gamma_MZ046448
MZ252446 gamma_MZ252446
MZ454436.1 gamma_MZ454436.1
MZ231690 gamma_MZ231690
MZ164493 gamma_MZ164493
MZ536375.1 gamma_MZ536375.1
MZ293643 gamma_MZ293643
MZ356730 gamma_MZ356730
MZ290228 gamma_MZ290228
MZ560942.1 gamma_MZ560942.1
MZ296785 gamma_MZ296785
MZ284759 gamma_MZ284759
MZ386001 gamma_MZ386001
MZ291371 gamma_MZ291371
MZ076776 gamma_MZ076776
MZ149292 gamma_MZ149292
MZ183986 gamma_MZ183986
MZ184216 gamma_MZ184216
MZ244678 gamma_MZ244678
MZ028767 gamma_MZ028767
MZ308114 gamma_MZ308114
MZ271521 gamma_MZ271521
MZ328801 gamma_MZ328801
MZ322441 gamma_MZ322441
MZ386284 gamma_MZ386284
MZ278001 gamma_MZ278001
MZ281720 gamma_MZ281720
MZ536409.1 gamma_MZ536409.1
MZ322448 gamma_MZ322448
MZ512816.1 gamma_MZ512816.1
MZ532280.1 gamma_MZ532280.1
MZ164759 gamma_MZ164759
MZ037334 gamma_MZ037334
MZ356663 gamma_MZ356663
MZ228886 gamma_MZ228886
MZ210552 gamma_MZ210552
MZ342498 gamma_MZ342498
MZ008998 gamma_MZ008998
MZ202093 gamma_MZ202093
MZ415644.1 gamma_MZ415644.1
MZ257610 gamma_MZ257610
MZ451759.1 gamma_MZ451759.1
MZ281731 gamma_MZ281731
MZ290323 gamma_MZ290323
MZ493423.1 gamma_MZ493423.1
MZ184255 gamma_MZ184255
MZ184006 gamma_MZ184006
MW964566 gamma_MW964566
MZ255131 gamma_MZ255131
MZ270731 gamma_MZ270731
MZ358796 gamma_MZ358796
MZ253698 gamma_MZ253698
MZ277388 gamma_MZ277388
MZ056124 gamma_MZ056124
MZ144343 gamma_MZ144343
MZ253652 gamma_MZ253652
MZ536573.1 gamma_MZ536573.1
MZ011259 gamma_MZ011259
MZ222478 gamma_MZ222478
MZ058121 gamma_MZ058121
MZ278657 gamma_MZ278657
MZ060650 gamma_MZ060650
MZ255130 gamma_MZ255130
MZ143858 gamma_MZ143858
MZ169355 gamma_MZ169355
MZ255132 gamma_MZ255132
MZ432598.1 gamma_MZ432598.1
MZ492019.1 gamma_MZ492019.1
MZ163949 gamma_MZ163949
MZ333368 gamma_MZ333368
MZ293631 gamma_MZ293631
MZ315240 gamma_MZ315240
MZ201685 gamma_MZ201685
MZ371605 gamma_MZ371605
MZ057993 gamma_MZ057993
MZ241028 gamma_MZ241028
MZ493984.1 gamma_MZ493984.1
MW834974 gamma_MW834974
MZ368043 gamma_MZ368043
MZ035932 gamma_MZ035932
MZ131041 gamma_MZ131041
MZ511668.1 gamma_MZ511668.1
MW908736 gamma_MW908736
MZ555420.1 gamma_MZ555420.1
MZ282702 gamma_MZ282702
MZ290231 gamma_MZ290231
MZ184210 gamma_MZ184210
MZ277971 gamma_MZ277971
MZ282003 gamma_MZ282003
MZ076769 gamma_MZ076769
MZ166066 gamma_MZ166066
MZ554142.1 gamma_MZ554142.1
MW993602 gamma_MW993602
MZ455317.1 gamma_MZ455317.1
MZ211953 gamma_MZ211953
MZ239383 gamma_MZ239383
MZ241017 gamma_MZ241017
MZ100352 gamma_MZ100352
MZ232917 gamma_MZ232917
MZ022920 gamma_MZ022920
MZ271028 gamma_MZ271028
MZ315374 gamma_MZ315374
MZ432619.1 gamma_MZ432619.1
MZ028748 gamma_MZ028748
MZ241103 gamma_MZ241103
MZ192443 gamma_MZ192443
MW964567 gamma_MW964567
MZ294263 gamma_MZ294263
MZ316169 gamma_MZ316169
MZ212285 gamma_MZ212285
MZ232604 gamma_MZ232604
MZ192123 gamma_MZ192123
MZ163531 gamma_MZ163531
MZ195730 gamma_MZ195730
MZ371373 gamma_MZ371373
MZ086216 gamma_MZ086216
MZ232825 gamma_MZ232825
MZ071258 gamma_MZ071258
MZ189609 gamma_MZ189609
MZ236815 gamma_MZ236815
MZ469411.1 gamma_MZ469411.1
MZ283434 gamma_MZ283434
MZ386225 gamma_MZ386225
MZ539271.1 gamma_MZ539271.1
MZ531262.1 gamma_MZ531262.1
MZ506151.1 gamma_MZ506151.1
MZ455191.1 gamma_MZ455191.1
MW963239 gamma_MW963239
MZ195687 gamma_MZ195687
MZ085499 gamma_MZ085499
MZ290186 gamma_MZ290186
MZ271424 gamma_MZ271424
MZ360564 gamma_MZ360564
MZ222453 gamma_MZ222453
MZ252922 gamma_MZ252922
MZ450186.1 gamma_MZ450186.1
MZ195261 gamma_MZ195261
MZ284060 gamma_MZ284060
MZ296781 gamma_MZ296781
MZ450202.1 gamma_MZ450202.1
MZ076164 gamma_MZ076164
MZ385786 gamma_MZ385786
MZ492431.1 gamma_MZ492431.1
MZ478018.1 gamma_MZ478018.1
MZ009701 gamma_MZ009701
MZ179515 gamma_MZ179515
MZ211728 gamma_MZ211728
MZ536584.1 gamma_MZ536584.1
MZ071034 gamma_MZ071034
MZ354499 gamma_MZ354499
MZ142660 gamma_MZ142660
MZ282947 gamma_MZ282947
MZ356676 gamma_MZ356676
MZ538070.1 gamma_MZ538070.1
MZ048494 gamma_MZ048494
MZ201337 gamma_MZ201337
MZ412207.1 gamma_MZ412207.1
MZ337561 gamma_MZ337561
MZ152988 gamma_MZ152988
MZ257714 gamma_MZ257714
MZ295504 gamma_MZ295504
MZ354231 gamma_MZ354231
MZ386313 gamma_MZ386313
MW963323 gamma_MW963323
MZ280067 gamma_MZ280067
MZ554558.1 gamma_MZ554558.1
MZ450301.1 gamma_MZ450301.1
MZ451926.1 gamma_MZ451926.1
MZ554968.1 gamma_MZ554968.1
MZ280858 gamma_MZ280858
MZ333307 gamma_MZ333307
MZ293593 gamma_MZ293593
MZ307107 gamma_MZ307107
MZ451956.1 gamma_MZ451956.1
MZ333319 gamma_MZ333319
MZ141391 gamma_MZ141391
MZ195339 gamma_MZ195339
MZ388002 gamma_MZ388002
MZ228531 gamma_MZ228531
MZ358781 gamma_MZ358781
MZ253004 gamma_MZ253004
MZ036994 gamma_MZ036994
MZ085275 gamma_MZ085275
MZ239343 gamma_MZ239343
MZ531631.1 gamma_MZ531631.1
MZ201395 gamma_MZ201395
MZ015498 gamma_MZ015498
MZ024961 gamma_MZ024961
MZ277930 gamma_MZ277930
MZ475823.1 gamma_MZ475823.1
MW964181 gamma_MW964181
MZ163297 gamma_MZ163297
MZ101529 gamma_MZ101529
MZ378648 gamma_MZ378648
MZ187909 gamma_MZ187909
MZ206381 gamma_MZ206381
MZ022545 gamma_MZ022545
MZ278579 gamma_MZ278579
MZ006984 gamma_MZ006984
MZ319837 gamma_MZ319837
MZ293580 gamma_MZ293580
MZ376606 gamma_MZ376606
MZ144324 gamma_MZ144324
MZ156718 gamma_MZ156718
MZ252864 gamma_MZ252864
MZ140763 gamma_MZ140763
MZ356720 gamma_MZ356720
MZ237691 gamma_MZ237691
MZ233135 gamma_MZ233135
MZ401533.1 gamma_MZ401533.1
MZ192135 gamma_MZ192135
MW990672 gamma_MW990672
MZ560954.1 gamma_MZ560954.1
MZ206228 gamma_MZ206228
MZ430628.1 gamma_MZ430628.1
MZ564411.1 gamma_MZ564411.1
MZ363039 gamma_MZ363039
MZ284199 gamma_MZ284199
MZ315704 gamma_MZ315704
MW963349 gamma_MW963349
MZ143839 gamma_MZ143839
MZ210095 gamma_MZ210095
MZ075774 gamma_MZ075774
MZ033203 gamma_MZ033203
MZ291101 gamma_MZ291101
MZ039485 gamma_MZ039485
MZ233212 gamma_MZ233212
MZ322464 gamma_MZ322464
MZ354283 gamma_MZ354283
MW968964 gamma_MW968964
MZ075692 gamma_MZ075692
MZ161768 gamma_MZ161768
MZ315253 gamma_MZ315253
MZ538809.1 gamma_MZ538809.1
MZ378570 gamma_MZ378570
MZ379549 gamma_MZ379549
MZ183998 gamma_MZ183998
MZ142267 gamma_MZ142267
FR990291 gamma_FR990291
MW993332 gamma_MW993332
MZ085385 gamma_MZ085385
MZ195343 gamma_MZ195343
MZ371380 gamma_MZ371380
MZ181687 gamma_MZ181687
MZ375930 gamma_MZ375930
MZ434351.1 gamma_MZ434351.1
MZ192098 gamma_MZ192098
MZ399095.1 gamma_MZ399095.1
MZ222425 gamma_MZ222425
MZ280613 gamma_MZ280613
MZ536425.1 gamma_MZ536425.1
MZ083423 gamma_MZ083423
MZ007033 gamma_MZ007033
MZ341660 gamma_MZ341660
MZ379542 gamma_MZ379542
MZ241036 gamma_MZ241036
MW967292 gamma_MW967292
MZ356704 gamma_MZ356704
MZ531611.1 gamma_MZ531611.1
MZ022915 gamma_MZ022915
MZ291164 gamma_MZ291164
MZ316129 gamma_MZ316129
MZ179754 gamma_MZ179754
MZ322070 gamma_MZ322070
MZ213905 gamma_MZ213905
MZ237579 gamma_MZ237579
MZ280662 gamma_MZ280662
MZ451562.1 gamma_MZ451562.1
MZ211976 gamma_MZ211976
MZ383079 gamma_MZ383079
MZ450497.1 gamma_MZ450497.1
MZ083739 gamma_MZ083739
MZ101255 gamma_MZ101255
MZ240490 gamma_MZ240490
MZ536366.1 gamma_MZ536366.1
MZ166049 gamma_MZ166049
MZ199070 gamma_MZ199070
MZ554156.1 gamma_MZ554156.1
MZ415297.1 gamma_MZ415297.1
MZ233759 gamma_MZ233759
MZ386006 gamma_MZ386006
MZ179273 gamma_MZ179273
MZ385826 gamma_MZ385826
MZ536577.1 gamma_MZ536577.1
MZ386024 gamma_MZ386024
MZ072464 gamma_MZ072464
MZ532420.1 gamma_MZ532420.1
MZ388213 gamma_MZ388213
MZ010007 gamma_MZ010007
MZ296782 gamma_MZ296782
MZ305377 gamma_MZ305377
MZ238407 gamma_MZ238407
MZ133007 gamma_MZ133007
MW991033 gamma_MW991033
MZ072905 gamma_MZ072905
MZ211990 gamma_MZ211990
MZ511563.1 gamma_MZ511563.1
MZ076219 gamma_MZ076219
MZ141393 gamma_MZ141393
MZ214692 gamma_MZ214692
MZ536595.1 gamma_MZ536595.1
MZ211999 gamma_MZ211999
MZ450401.1 gamma_MZ450401.1
MZ539401.1 gamma_MZ539401.1
MW892126 gamma_MW892126
MZ164461 gamma_MZ164461
MZ238210 gamma_MZ238210
MZ199086 gamma_MZ199086
MZ227903 gamma_MZ227903
MZ238283 gamma_MZ238283
MZ333323 gamma_MZ333323
MW931051 gamma_MW931051
MZ532256.1 gamma_MZ532256.1
MZ236530 gamma_MZ236530
MZ015239 gamma_MZ015239
MZ048506 gamma_MZ048506
MZ153056 gamma_MZ153056
MZ033068 gamma_MZ033068
MW990294 gamma_MW990294
MZ180100 gamma_MZ180100
MZ307105 gamma_MZ307105
MZ192049 gamma_MZ192049
MZ187357 gamma_MZ187357
MZ056048 gamma_MZ056048
MZ255432 gamma_MZ255432
MZ291054 gamma_MZ291054
MZ264908 gamma_MZ264908
MW963274 gamma_MW963274
MZ023301 gamma_MZ023301
MZ290311 gamma_MZ290311
MZ240422 gamma_MZ240422
MZ294101 gamma_MZ294101
MZ009987 gamma_MZ009987
MZ283287 gamma_MZ283287
MZ455195.1 gamma_MZ455195.1
MZ371179 gamma_MZ371179
MZ454422.1 gamma_MZ454422.1
MZ371176 gamma_MZ371176
MZ164626 gamma_MZ164626
MZ244480 gamma_MZ244480
MZ512882.1 gamma_MZ512882.1
MZ141308 gamma_MZ141308
MZ284643 gamma_MZ284643
MZ180471 gamma_MZ180471
MW963261 gamma_MW963261
MZ467916.1 gamma_MZ467916.1
MZ486471.1 gamma_MZ486471.1
MZ431864.1 gamma_MZ431864.1
MZ565965.1 gamma_MZ565965.1
MZ184020 gamma_MZ184020
MZ493957.1 gamma_MZ493957.1
MZ238741 gamma_MZ238741
MZ536297.1 gamma_MZ536297.1
MZ206384 gamma_MZ206384
MZ238299 gamma_MZ238299
MZ398890.1 gamma_MZ398890.1
MZ038264 gamma_MZ038264
MZ270877 gamma_MZ270877
MZ277996 gamma_MZ277996
MZ319432 gamma_MZ319432
MZ188474 gamma_MZ188474
MZ307688 gamma_MZ307688
MZ072689 gamma_MZ072689
MZ469425.1 gamma_MZ469425.1
MZ181024 gamma_MZ181024
MZ290766 gamma_MZ290766
MZ228048 gamma_MZ228048
MZ241019 gamma_MZ241019
MZ386144 gamma_MZ386144
MZ317785 gamma_MZ317785
MZ186202 gamma_MZ186202
MZ007148 gamma_MZ007148
MZ070375 gamma_MZ070375
MZ154528 gamma_MZ154528
MZ281719 gamma_MZ281719
MZ164469 gamma_MZ164469
MZ142441 gamma_MZ142441
MZ453427.1 gamma_MZ453427.1
MZ319857 gamma_MZ319857
MZ195797 gamma_MZ195797
MZ554682.1 gamma_MZ554682.1
MZ282848 gamma_MZ282848
MZ356673 gamma_MZ356673
MZ376207 gamma_MZ376207
MZ060357 gamma_MZ060357
MZ142166 gamma_MZ142166
MZ188325 gamma_MZ188325
MZ231801 gamma_MZ231801
MZ530877.1 gamma_MZ530877.1
MZ058126 gamma_MZ058126
MZ241074 gamma_MZ241074
MZ307327 gamma_MZ307327
MZ284578 gamma_MZ284578
MZ354458 gamma_MZ354458
MZ252957 gamma_MZ252957
MZ076956 gamma_MZ076956
MZ531508.1 gamma_MZ531508.1
MZ046435 gamma_MZ046435
MZ386132 gamma_MZ386132
MZ531642.1 gamma_MZ531642.1
MZ060915 gamma_MZ060915
MZ252410 gamma_MZ252410
MZ007021 gamma_MZ007021
MZ268258 gamma_MZ268258
MZ142335 gamma_MZ142335
MZ171636 gamma_MZ171636
MZ554728.1 gamma_MZ554728.1
MZ074359 gamma_MZ074359
MZ349675 gamma_MZ349675
MZ532459.1 gamma_MZ532459.1
MZ358612 gamma_MZ358612
MZ024548 gamma_MZ024548
MZ253107 gamma_MZ253107
MZ386079 gamma_MZ386079
MZ222482 gamma_MZ222482
MZ565985.1 gamma_MZ565985.1
MZ074630 gamma_MZ074630
MZ293584 gamma_MZ293584
MZ252930 gamma_MZ252930
MZ432198.1 gamma_MZ432198.1
MZ184574 gamma_MZ184574
MZ357597 gamma_MZ357597
MZ201491 gamma_MZ201491
MZ294002 gamma_MZ294002
MZ553984.1 gamma_MZ553984.1
MZ100385 gamma_MZ100385
MZ126790 gamma_MZ126790
MZ210423 gamma_MZ210423
MZ453492.1 gamma_MZ453492.1
MZ222460 gamma_MZ222460
MZ278649 gamma_MZ278649
MZ179735 gamma_MZ179735
MZ294688 gamma_MZ294688
MZ566153.1 gamma_MZ566153.1
MZ284530 gamma_MZ284530
MZ283791 gamma_MZ283791
MZ306720 gamma_MZ306720
MZ282669 gamma_MZ282669
MW991025 gamma_MW991025
MZ307154 gamma_MZ307154
MZ172166 gamma_MZ172166
MZ454400.1 gamma_MZ454400.1
MZ163605 gamma_MZ163605
MZ306309 gamma_MZ306309
MZ281340 gamma_MZ281340
MZ059368 gamma_MZ059368
MW834975 gamma_MW834975
MZ241042 gamma_MZ241042
MZ290188 gamma_MZ290188
MZ195414 gamma_MZ195414
MZ293672 gamma_MZ293672
MZ083912 gamma_MZ083912
MZ493590.1 gamma_MZ493590.1
MZ083540 gamma_MZ083540
MZ201312 gamma_MZ201312
MZ006830 gamma_MZ006830
MZ284376 gamma_MZ284376
MZ432247.1 gamma_MZ432247.1
MZ164463 gamma_MZ164463
MZ142457 gamma_MZ142457
MZ084758 gamma_MZ084758
MZ308238 gamma_MZ308238
MW913968 gamma_MW913968
MZ233375 gamma_MZ233375
MZ290140 gamma_MZ290140
MZ290206 gamma_MZ290206
MZ477909.1 gamma_MZ477909.1
MZ376124 gamma_MZ376124
MZ433657.1 gamma_MZ433657.1
MZ277933 gamma_MZ277933
MZ555421.1 gamma_MZ555421.1
MZ281071 gamma_MZ281071
MZ186439 gamma_MZ186439
MZ232659 gamma_MZ232659
MZ315546 gamma_MZ315546
MZ154395 gamma_MZ154395
MW963250 gamma_MW963250
MZ280950 gamma_MZ280950
MZ536372.1 gamma_MZ536372.1
MZ451820.1 gamma_MZ451820.1
MZ160354 gamma_MZ160354
MZ315234 gamma_MZ315234
MZ171972 gamma_MZ171972
MW994904 gamma_MW994904
MZ386429 gamma_MZ386429
MZ305368 gamma_MZ305368
MZ458216.1 gamma_MZ458216.1
MZ002228 gamma_MZ002228
MZ282939 gamma_MZ282939
MZ281687 gamma_MZ281687
MZ349691 gamma_MZ349691
MZ252334 gamma_MZ252334
MZ281879 gamma_MZ281879
MZ214279 gamma_MZ214279
MZ255141 gamma_MZ255141
MZ433503.1 gamma_MZ433503.1
MZ536474.1 gamma_MZ536474.1
MZ082999 gamma_MZ082999
MZ361940 gamma_MZ361940
MZ376644 gamma_MZ376644
MZ331238 gamma_MZ331238
MZ493445.1 gamma_MZ493445.1
MZ536320.1 gamma_MZ536320.1
MZ278410 gamma_MZ278410
MZ341709 gamma_MZ341709
MW876875 gamma_MW876875
MZ213673 gamma_MZ213673
MZ278738 gamma_MZ278738
MZ060081 gamma_MZ060081
MZ140750 gamma_MZ140750
MZ342366 gamma_MZ342366
MZ252343 gamma_MZ252343
MZ356647 gamma_MZ356647
MZ386046 gamma_MZ386046
MZ166077 gamma_MZ166077
MZ375656 gamma_MZ375656
MZ361957 gamma_MZ361957
MW963295 gamma_MW963295
MZ153742 gamma_MZ153742
MZ217743 gamma_MZ217743
MZ536476.1 gamma_MZ536476.1
MZ340788 gamma_MZ340788
MZ539316.1 gamma_MZ539316.1
MZ085423 gamma_MZ085423
MZ192444 gamma_MZ192444
MZ201916 gamma_MZ201916
MZ331039 gamma_MZ331039
MZ085279 gamma_MZ085279
MZ046429 gamma_MZ046429
MZ083080 gamma_MZ083080
MZ315732 gamma_MZ315732
MZ386204 gamma_MZ386204
MZ284817 gamma_MZ284817
MZ371324 gamma_MZ371324
MZ537299.1 gamma_MZ537299.1
MZ071239 gamma_MZ071239
MZ035732 gamma_MZ035732
MZ281170 gamma_MZ281170
MZ169354 gamma_MZ169354
MZ277937 gamma_MZ277937
MZ142115 gamma_MZ142115
MZ278002 gamma_MZ278002
MZ144369 gamma_MZ144369
MZ320082 gamma_MZ320082
MZ233991 gamma_MZ233991
MZ086364 gamma_MZ086364
MZ154229 gamma_MZ154229
MZ181700 gamma_MZ181700
MZ284181 gamma_MZ284181
MW963226 gamma_MW963226
MZ024894 gamma_MZ024894
MZ320166 gamma_MZ320166
MZ241072 gamma_MZ241072
MZ152954 gamma_MZ152954
MZ283948 gamma_MZ283948
MZ316223 gamma_MZ316223
MZ359705 gamma_MZ359705
MZ478019.1 gamma_MZ478019.1
MZ371228 gamma_MZ371228
MW964571 gamma_MW964571
MZ462301.1 gamma_MZ462301.1
MZ544647.1 gamma_MZ544647.1
MZ164480 gamma_MZ164480
MZ291308 gamma_MZ291308
MZ279420 gamma_MZ279420
MZ073595 gamma_MZ073595
MZ271754 gamma_MZ271754
MZ405524.1 gamma_MZ405524.1
MZ290211 gamma_MZ290211
MZ179543 gamma_MZ179543
MZ141437 gamma_MZ141437
MZ212005 gamma_MZ212005
MZ316088 gamma_MZ316088
MZ453682.1 gamma_MZ453682.1
MZ179719 gamma_MZ179719
MZ140496 gamma_MZ140496
MZ033062 gamma_MZ033062
MZ097525 gamma_MZ097525
MZ290650 gamma_MZ290650
MZ058122 gamma_MZ058122
MZ172099 gamma_MZ172099
MZ132312 gamma_MZ132312
MZ536348.1 gamma_MZ536348.1
MW990297 gamma_MW990297
FR991887 gamma_FR991887
MZ293630 gamma_MZ293630
MZ126787 gamma_MZ126787
MZ368514 gamma_MZ368514
MW990479 gamma_MW990479
MZ565840.1 gamma_MZ565840.1
MZ555343.1 gamma_MZ555343.1
MZ240699 gamma_MZ240699
MZ206247 gamma_MZ206247
MW911990 gamma_MW911990
MZ232743 gamma_MZ232743
MZ307629 gamma_MZ307629
MZ238606 gamma_MZ238606
MZ467977.1 gamma_MZ467977.1
MW932416 gamma_MW932416
MZ038922 gamma_MZ038922
MZ228118 gamma_MZ228118
MZ033038 gamma_MZ033038
MW932574 gamma_MW932574
MZ253868 gamma_MZ253868
MZ354495 gamma_MZ354495
MZ532248.1 gamma_MZ532248.1
MZ070789 gamma_MZ070789
MZ158468 gamma_MZ158468
MZ245349 gamma_MZ245349
MW968809 gamma_MW968809
MZ536365.1 gamma_MZ536365.1
MZ429180.1 gamma_MZ429180.1
MZ184783 gamma_MZ184783
MZ284828 gamma_MZ284828
MZ215062 gamma_MZ215062
MZ331058 gamma_MZ331058
MZ536488.1 gamma_MZ536488.1
MZ179720 gamma_MZ179720
MZ100781 gamma_MZ100781
MZ290155 gamma_MZ290155
MZ536307.1 gamma_MZ536307.1
MW963237 gamma_MW963237
MZ255668 gamma_MZ255668
MZ239462 gamma_MZ239462
MZ241018 gamma_MZ241018
MZ372702 gamma_MZ372702
MZ307917 gamma_MZ307917
MZ231743 gamma_MZ231743
MZ195213 gamma_MZ195213
MZ296790 gamma_MZ296790
MZ240536 gamma_MZ240536
MZ232668 gamma_MZ232668
MZ024891 gamma_MZ024891
MZ015277 gamma_MZ015277
MZ322050 gamma_MZ322050
MZ214440 gamma_MZ214440
MZ232893 gamma_MZ232893
MZ264899 gamma_MZ264899
MZ278443 gamma_MZ278443
MZ237102 gamma_MZ237102
MZ331154 gamma_MZ331154
MZ101504 gamma_MZ101504
MZ291190 gamma_MZ291190
MZ462498.1 gamma_MZ462498.1
MZ212909 gamma_MZ212909
MZ290192 gamma_MZ290192
MZ196000 gamma_MZ196000
MZ282235 gamma_MZ282235
MW963265 gamma_MW963265
MZ169611 gamma_MZ169611
MZ291038 gamma_MZ291038
MZ290204 gamma_MZ290204
MZ180656 gamma_MZ180656
MZ281956 gamma_MZ281956
MZ238559 gamma_MZ238559
MZ215150 gamma_MZ215150
MW963320 gamma_MW963320
MZ296109 gamma_MZ296109
MZ187978 gamma_MZ187978
MZ284335 gamma_MZ284335
MZ056038 gamma_MZ056038
MZ385789 gamma_MZ385789
MZ046426 gamma_MZ046426
MZ083400 gamma_MZ083400
MZ240286 gamma_MZ240286
MZ156698 gamma_MZ156698
MZ240124 gamma_MZ240124
MZ320896 gamma_MZ320896
MZ434363.1 gamma_MZ434363.1
MZ140880 gamma_MZ140880
MZ183958 gamma_MZ183958
MZ244701 gamma_MZ244701
MZ290219 gamma_MZ290219
MZ536465.1 gamma_MZ536465.1
MZ163552 gamma_MZ163552
MZ236967 gamma_MZ236967
MZ294242 gamma_MZ294242
MZ171560 gamma_MZ171560
MZ371674 gamma_MZ371674
MZ432685.1 gamma_MZ432685.1
MW964542 gamma_MW964542
MZ283458 gamma_MZ283458
MZ354561 gamma_MZ354561
MZ188075 gamma_MZ188075
MZ367815 gamma_MZ367815
MZ294322 gamma_MZ294322
MZ290162 gamma_MZ290162
MZ342020 gamma_MZ342020
MZ071050 gamma_MZ071050
MZ454451.1 gamma_MZ454451.1
MZ454605.1 gamma_MZ454605.1
MZ254603 gamma_MZ254603
MZ316279 gamma_MZ316279
MZ238176 gamma_MZ238176
MZ319664 gamma_MZ319664
MZ180378 gamma_MZ180378
MZ046434 gamma_MZ046434
MZ241032 gamma_MZ241032
MZ170359 gamma_MZ170359
MZ291197 gamma_MZ291197
MZ291122 gamma_MZ291122
MZ411967.1 gamma_MZ411967.1
MZ307785 gamma_MZ307785
MZ022345 gamma_MZ022345
MZ349855 gamma_MZ349855
MZ505762.1 gamma_MZ505762.1
MZ293540 gamma_MZ293540
MZ455002.1 gamma_MZ455002.1
MZ202368 gamma_MZ202368
MZ284436 gamma_MZ284436
MZ252952 gamma_MZ252952
MZ461036.1 gamma_MZ461036.1
MZ241075 gamma_MZ241075
MZ239969 gamma_MZ239969
MZ239525 gamma_MZ239525
MZ192057 gamma_MZ192057
MZ348491 gamma_MZ348491
MZ397256.1 gamma_MZ397256.1
MW990275 gamma_MW990275
MZ538700.1 gamma_MZ538700.1
MZ025436 gamma_MZ025436
MZ277922 gamma_MZ277922
MZ401554.1 gamma_MZ401554.1
MZ513873.1 gamma_MZ513873.1
MZ531694.1 gamma_MZ531694.1
MZ084219 gamma_MZ084219
MZ211806 gamma_MZ211806
MZ076947 gamma_MZ076947
MW963478 gamma_MW963478
MZ252970 gamma_MZ252970
MZ385784 gamma_MZ385784
MZ341503 gamma_MZ341503
MZ451813.1 gamma_MZ451813.1
MZ010004 gamma_MZ010004
MZ349107 gamma_MZ349107
MZ023432 gamma_MZ023432
MZ075238 gamma_MZ075238
MZ290227 gamma_MZ290227
MZ037558 gamma_MZ037558
MZ349796 gamma_MZ349796
MZ356695 gamma_MZ356695
MZ533143.1 gamma_MZ533143.1
MZ071484 gamma_MZ071484
MZ290215 gamma_MZ290215
MZ441021.1 gamma_MZ441021.1
MZ533270.1 gamma_MZ533270.1
MZ033058 gamma_MZ033058
MZ280025 gamma_MZ280025
MZ568103.1 gamma_MZ568103.1
MZ385780 gamma_MZ385780
MZ169612 gamma_MZ169612
MZ291127 gamma_MZ291127
MZ164455 gamma_MZ164455
MZ188638 gamma_MZ188638
MZ238435 gamma_MZ238435
MW990878 gamma_MW990878
MZ126784 gamma_MZ126784
MZ227893 gamma_MZ227893
MW963202 gamma_MW963202
MZ536386.1 gamma_MZ536386.1
MZ398628.1 gamma_MZ398628.1
MZ554540.1 gamma_MZ554540.1
MZ349089 gamma_MZ349089
MZ070624 gamma_MZ070624
MZ290909 gamma_MZ290909
